Feature,Mean_Absolute_SHAP
cat__industry_Logistics,0.0
cat__industry_Logistic,0.0
cat__industry_Legal Tech,0.0
cat__industry_Legal,0.0
cat__industry_LOGISTICS,0.0
cat__industry_Job Search,0.0
"cat__industry_Insurtech, machine learning",0.0
"cat__industry_Insurtech, fintech",0.0
"cat__industry_Insurtech, cloud computing",0.0
"cat__industry_MEDIA, NEWS",0.0
cat__industry_Real Estate,0.0
cat__industry_RETAIL,0.0
cat__industry_RECRUITING,0.0
cat__industry_REAL ESTATE,0.0
cat__industry_Publishing,0.0
"cat__industry_Proptech, hospitality",0.0
cat__industry_Proptech,0.0
"cat__industry_PropTech, Real Estate",0.0
cat__industry_PropTech,0.0
cat__industry_Productivity Tools,0.0
"cat__industry_Product design, apparel",0.0
cat__industry_Product Design,0.0
"cat__industry_Mobile Apps, Gaming",0.0
"cat__industry_Pet tech, health care",0.0
cat__industry_PRODUCT,0.0
cat__industry_Outsourcing and Offshoring Consulting,0.0
cat__industry_Other,0.0
cat__industry_Online travel agency and search engine,0.0
cat__industry_Online gaming,0.0
cat__industry_Online Gaming,0.0
cat__industry_OTHER,0.0
"cat__industry_News, media",0.0
cat__industry_News,0.0
cat__industry_Natural Language Processing,0.0
cat__industry_Motor Vehicle Manufacturing,0.0
cat__industry_Product,0.0
cat__industry_Game studio,0.0
cat__industry_Foodtech,0.0
"cat__industry_Food delivery, ecommerce",0.0
"cat__industry_Food Tech, Software, Grocery Tech",0.0
cat__record_id_layoff_00006,0.0
cat__industry_Fitness/Digital Health,0.0
cat__industry_Fitness,0.0
"cat__industry_Fintech, software",0.0
"cat__industry_Fintech, payments",0.0
"cat__industry_Fintech, analytics",0.0
cat__industry_Fintech,0.0
cat__industry_Financial Services,0.0
cat__industry_Insurtech,0.0
"cat__industry_FinTech, loan repayments",0.0
cat__industry_FinTech,0.0
"cat__industry_FOOD DELIVERY, ECOMMERCE",0.0
cat__record_id_layoff_00007,0.0
cat__industry_FITNESS,0.0
"cat__industry_FINTECH, AI",0.0
cat__industry_FINTECH,0.0
cat__industry_FINANCE,0.0
cat__industry_Entertainment Providers,0.0
"cat__industry_Enterprise software, e-commerce",0.0
"cat__industry_Enterprise software, Management information systems",0.0
cat__industry_Enterprise Software,0.0
cat__month_name_September,0.0
"cat__industry_Insurance, fintech",0.0
cat__industry_Insurance,0.0
cat__industry_InsurTech,0.0
cat__industry_Infrastructure,0.0
cat__industry_IT Services and IT Consulting,0.0
cat__industry_IT Services,0.0
cat__industry_IT Infrastructure,0.0
"cat__industry_INSURTECH, TRANSPORTATION",0.0
cat__industry_INFRASTRUCTURE,0.0
"cat__industry_Human resources, recruiting",0.0
cat__industry_Hospitality,0.0
cat__industry_Higher Education Industry,0.0
cat__industry_Gaming,0.0
cat__record_id_layoff_00005,0.0
"cat__industry_Health care, nutrition",0.0
"cat__industry_Health care, analytics",0.0
cat__industry_Health care,0.0
"cat__industry_Health Care, Biotech",0.0
cat__industry_Health Care,0.0
cat__industry_Hardware,0.0
cat__industry_HR and payroll software,0.0
cat__industry_HR Tech,0.0
cat__industry_HEALTHCARE,0.0
cat__industry_HARDWARE,0.0
"cat__industry_Grocery, e-commerce, delivery service",0.0
cat__industry_Higher Education,0.0
"cat__industry_delivery, e-commerce",0.0
"cat__industry_data center, enterprise software",0.0
cat__industry_data,0.0
"cat__industry_cybsersecurity, predictive analytics",0.0
"cat__industry_cybersecurity, cloud infrastructure",0.0
cat__industry_cryptocurrency,0.0
cat__industry_crypto,0.0
cat__industry_conversational chatbot tools,0.0
cat__industry_conversational ai,0.0
"cat__industry_consumer lending, fintech",0.0
cat__industry_consumer,0.0
"cat__industry_Real Estate, PropTech",0.0
cat__industry_cloud,0.0
"cat__industry_big data, cloud computing",0.0
"cat__industry_automotive, electric vehicles",0.0
cat__industry_automotive,0.0
"cat__industry_automation, IT",0.0
"cat__industry_analytics, SaaS",0.0
"cat__industry_ai, coding",0.0
cat__industry_ai,0.0
cat__industry_aerospace,0.0
"cat__industry_Visual collaboration, Apps",0.0
cat__industry_Video-sharing social network,0.0
"cat__industry_Video production, marketing",0.0
cat__industry_construction,0.0
cat__industry_healthcare,0.0
cat__industry_health diagnostics,0.0
"cat__industry_health care, telehealth",0.0
"cat__industry_health care, health insurance",0.0
"cat__industry_health care, clinical trials",0.0
"cat__industry_health care, analytics",0.0
cat__industry_hardware,0.0
cat__industry_gaming,0.0
"cat__industry_food and beverage, restaurants",0.0
cat__industry_food and beverage,0.0
cat__industry_food,0.0
cat__industry_fitness,0.0
"cat__industry_developer APIs, enterprise software",0.0
"cat__industry_fintech, crypto",0.0
cat__industry_finance,0.0
"cat__industry_enterprise tech, analytics",0.0
"cat__industry_enterprise software, productivity",0.0
"cat__industry_enterprise software, SaaS",0.0
"cat__industry_engineering, software",0.0
"cat__industry_electric vehicle, transportation",0.0
cat__industry_education,0.0
"cat__industry_edtech, artificial intelligence",0.0
"cat__industry_e-commerce, retail",0.0
cat__industry_e-commerce,0.0
cat__industry_digital marketing,0.0
"cat__industry_fintech, personal finance",0.0
cat__industry_Social Media,0.0
"cat__industry_Smart Home, Security",0.0
"cat__industry_Shipping, Logistics",0.0
cat__industry_Semiconductors,0.0
cat__industry_Semiconductor Manufacturing,0.0
"cat__industry_Security, SaaS",0.0
cat__industry_Security,0.0
"cat__industry_SecOps, security",0.0
cat__month_name_October,0.0
"cat__industry_Saas, APIs",0.0
"cat__industry_SaaS, meeting software",0.0
"cat__industry_SaaS, enterprise software",0.0
"cat__industry_Video games, blockchain",0.0
cat__industry_SaaS,0.0
cat__industry_SUPPORT,0.0
cat__industry_SOFTWARE DEVELOPMENT,0.0
"cat__industry_SOCIAL MEDIA, CREATOR ECONOMY",0.0
cat__industry_SEO Software,0.0
cat__industry_SECURITY,0.0
cat__industry_SALES,0.0
"cat__industry_Retail, e-commerce",0.0
cat__industry_Retail,0.0
"cat__industry_Restaurant Tech, Food Tech",0.0
"cat__industry_Renewable energy, forestry",0.0
cat__industry_Recruiting,0.0
"cat__industry_SaaS, data",0.0
cat__industry_Video Conferencing Software,0.0
cat__industry_Venture capital fund,0.0
cat__industry_Vehicle Cybersecurity,0.0
cat__industry_Unknown,0.0
"cat__industry_Travel, hotels",0.0
cat__industry_Travel Guidance Platform,0.0
cat__industry_Travel,0.0
cat__industry_Transportion,0.0
cat__record_id_layoff_00003,0.0
cat__industry_Transporation,0.0
cat__industry_Translation and Localization,0.0
cat__industry_Telecommunications,0.0
cat__industry_Social media,0.0
cat__industry_Technology. Information and Internet,0.0
cat__industry_TRAVEL,0.0
cat__industry_TRANSPORTATION,0.0
cat__industry_Surveillance,0.0
cat__industry_Support,0.0
"cat__industry_Speech recognition, artificial intelligence",0.0
cat__industry_Spectator Sports,0.0
"cat__industry_Solar, Software",0.0
cat__industry_Software Development,0.0
cat__industry_Software,0.0
cat__industry_Social posting site,0.0
cat__industry_Social media startup,0.0
"cat__industry_Telecommunication, wireless",0.0
cat__country_Hong Kong,0.0
cat__country_Ghana,0.0
cat__country_Germany,0.0
cat__country_France,0.0
cat__country_Finland,0.0
cat__country_Estonia,0.0
cat__country_Egypt,0.0
cat__country_Denmark,0.0
cat__country_Czech Republic,0.0
cat__country_Cyprus,0.0
cat__country_Colombia,0.0
cat__industry_Enterprise Apple device management,0.0
cat__country_Chile,0.0
cat__country_Cayman Islands,0.0
cat__country_Canada,0.0
cat__country_Bulgaria,0.0
cat__country_Belgium,0.0
cat__country_Austria,0.0
cat__country_Australia,0.0
cat__country_Argentina,0.0
cat__city_zurich,0.0
cat__city_washington d.c.,0.0
cat__city_walldorf,0.0
cat__city_vancouver,0.0
cat__country_China,0.0
cat__country_Senegal,0.0
cat__country_Saudi Arabia,0.0
cat__country_Russia,0.0
cat__country_Romania,0.0
cat__country_Portugal,0.0
cat__day_of_week_Sunday,0.0
cat__country_Philippines,0.0
cat__country_Peru,0.0
cat__country_Pakistan,0.0
cat__country_Norway,0.0
cat__day_of_week_Thursday,0.0
cat__country_New Zealand,0.0
cat__country_Hungary,0.0
cat__country_Myanmar,0.0
cat__country_Mexico,0.0
cat__country_Malta,0.0
cat__country_Malaysia,0.0
cat__country_Luxembourg,0.0
cat__country_Lithuania,0.0
cat__country_Kenya,0.0
cat__country_Japan,0.0
cat__country_Israel,0.0
cat__country_Ireland,0.0
cat__country_Indonesia,0.0
cat__country_India,0.0
cat__country_Netherlands,0.0
cat__city_norwalk,0.0
cat__city_noida,0.0
cat__city_new york city,0.0
cat__city_new york,0.0
cat__city_mumbai,0.0
cat__city_mountain view,0.0
cat__city_moscow,0.0
cat__city_montreal,0.0
cat__city_milwaukee,0.0
cat__city_miami,0.0
cat__city_menlo park,0.0
cat__city_melbourne,0.0
"cat__city_truckee, ca",0.0
cat__city_los angeles,0.0
cat__city_london,0.0
cat__city_kuala lumpur,0.0
cat__city_kolkata,0.0
cat__city_jakarta,0.0
cat__city_ibadan,0.0
cat__city_ho chi minh city,0.0
cat__city_helsinki,0.0
"cat__city_healdsburg, ca",0.0
cat__city_guadalajara,0.0
cat__city_espoo,0.0
cat__city_durham,0.0
"cat__city_manhattan beach, ca",0.0
cat__city_toronto,0.0
"cat__city_the bronx, ny",0.0
cat__city_tel aviv,0.0
cat__city_sydney,0.0
cat__city_sunnyvale,0.0
cat__city_stockholm,0.0
cat__city_stamford,0.0
cat__city_spokane,0.0
cat__city_singapore,0.0
cat__city_shanghai,0.0
cat__city_sf bay area,0.0
cat__city_seattle,0.0
cat__city_palo alto,0.0
cat__city_santa fe,0.0
cat__city_santa clara,0.0
cat__city_santa barbara,0.0
cat__city_san francisco,0.0
cat__city_san diego,0.0
cat__city_salt lake city,0.0
cat__city_reno,0.0
cat__city_redwood city,0.0
cat__city_raleigh,0.0
cat__city_portland,0.0
cat__city_pittsburgh,0.0
cat__city_philadelphia,0.0
cat__city_sao paulo,0.0
cat__industry_Cybersecurity,0.0
cat__industry_Customer service,0.0
"cat__industry_Cryptocurrency, blockchain",0.0
cat__industry_Cryptocurrency,0.0
"cat__industry_Crypto, NFT marketplace",0.0
cat__industry_Crypto,0.0
cat__industry_Crowdfunding,0.0
cat__industry_Coworking,0.0
cat__industry_Conversation Media Platform,0.0
cat__industry_Construction,0.0
cat__industry_Computer memory,0.0
cat__country_Seychelles,0.0
cat__industry_Computer and Network Security,0.0
cat__industry_Computer Games,0.0
"cat__industry_Collaboration, productivity",0.0
cat__industry_Cloud technology,0.0
"cat__industry_Cloud computing, web hosting",0.0
"cat__industry_Cloud computing, IT",0.0
cat__industry_Cloud Technology Company,0.0
"cat__industry_CleanTech, energy",0.0
cat__industry_Cannabis,0.0
cat__industry_CRYPTOCURRENCY,0.0
cat__industry_CRYPTO,0.0
"cat__industry_CRM, enterprise software",0.0
cat__industry_Computer games,0.0
cat__industry_Energy,0.0
cat__industry_Employment Marketplace,0.0
"cat__industry_Employee Benefits, HR Tech",0.0
cat__industry_Electronics,0.0
cat__industry_Education,0.0
cat__industry_Edtech,0.0
cat__industry_EdTech,0.0
"cat__industry_Ecommerce, Fashion",0.0
cat__industry_EV financing platform,0.0
"cat__industry_ESPORTS, MEDIA",0.0
cat__industry_ENERGY,0.0
cat__industry_EDUCATION,0.0
"cat__industry_Cybersecurity, enterprise software",0.0
"cat__industry_E-commerce, marketplace",0.0
"cat__industry_E-commerce, fashion",0.0
"cat__industry_E-commerce, SaaS",0.0
"cat__industry_E-commerce, Logistics",0.0
"cat__industry_E-commerce, DTC",0.0
cat__industry_E-commerce,0.0
cat__industry_Digital Marketing,0.0
"cat__industry_Developer APIs, enterprise software",0.0
cat__industry_Data storage,0.0
cat__industry_Data Analytics,0.0
cat__record_id_layoff_00010,0.0
cat__industry_DATA,0.0
cat__industry_E-sport,0.0
"cat__industry_AI, big data",0.0
"cat__industry_AI, analytics",0.0
"cat__industry_AI, Sales",0.0
cat__industry_AI chip startup,0.0
cat__industry_AI,0.0
"cat__industry_AEROSPACE, SPACE",0.0
cat__industry_AEROSPACE,0.0
cat__industry_ADVERTISING SERVICES,0.0
"cat__industry_ADTECH, DIGITAL MARKETING",0.0
cat__is_us_True,0.0
cat__day_of_week_Friday,0.0
cat__country_unknown,0.0
"cat__industry_CRM, IT",0.0
cat__country_Uruguay,0.0
cat__country_Unknown,0.0
cat__country_United States,0.0
cat__country_United Kingdom,0.0
cat__country_Ukraine,0.0
cat__country_Thailand,0.0
cat__country_Switzerland,0.0
cat__country_Sweden,0.0
cat__country_Spain,0.0
cat__country_South Korea,0.0
cat__country_South Africa,0.0
cat__country_Singapore,0.0
cat__day_of_week_Saturday,0.0
cat__industry_CONSUMER,0.0
cat__industry_CONSTRUCTION,0.0
cat__industry_Business catering,0.0
cat__industry_Business Consulting and Services,0.0
"cat__industry_Blockchain, cryptocurrency",0.0
cat__industry_Biotechnology Research,0.0
"cat__industry_Big tech, internet services",0.0
cat__industry_Beauty,0.0
cat__industry_Autonomous-driving vehicles,0.0
cat__industry_Autonomous vehicles,0.0
cat__industry_Autonomous Driving Company,0.0
cat__industry_Automotive Technology,0.0
"cat__industry_AI, enterprise software",0.0
"cat__industry_Auto, E-commerce",0.0
"cat__industry_Artificial intelligence, machine learning",0.0
cat__industry_Artificial Intelligence,0.0
cat__industry_Appliances. Electrical. and Electronics Manufacturing,0.0
cat__industry_Appliances,0.0
cat__industry_Analytics,0.0
"cat__industry_AgTech, food and beverage",0.0
cat__industry_Aerospace,0.0
cat__industry_Advancement of Semiconductor Technology,0.0
"cat__industry_AR, health care",0.0
cat__industry_ANALYTICS,0.0
"cat__industry_AI, health care",0.0
cat__industry_Automotive,0.0
cat__date_added_2022-05-04,0.0
cat__date_added_2022-05-02,0.0
cat__date_added_2022-04-28,0.0
cat__date_added_2022-04-27,0.0
cat__date_added_2022-04-26,0.0
cat__date_added_2022-04-25,0.0
cat__date_added_2022-04-24,0.0
cat__date_added_2022-04-23,0.0
cat__date_added_2022-04-20,0.0
cat__date_added_2022-04-19,0.0
cat__date_added_2022-04-15,0.0
cat__industry_hr,0.0
cat__date_added_2022-04-07,0.0
cat__date_added_2022-04-05,0.0
cat__date_added_2022-03-30,0.0
cat__date_added_2022-03-29,0.0
cat__date_added_2022-03-28,0.0
cat__date_added_2022-03-25,0.0
cat__date_added_2022-03-16,0.0
cat__date_added_2022-03-15,0.0
cat__date_added_2022-03-11,0.0
cat__date_added_2022-03-09,0.0
cat__date_added_2022-03-04,0.0
cat__date_added_2022-03-01,0.0
cat__date_added_2022-04-14,0.0
cat__date_added_2022-06-03,0.0
cat__date_added_2022-06-02,0.0
cat__date_added_2022-06-01,0.0
cat__date_added_2022-05-31,0.0
cat__date_added_2022-05-29,0.0
cat__date_added_2022-05-28,0.0
cat__date_added_2022-05-27,0.0
cat__date_added_2022-05-26,0.0
cat__date_added_2022-05-25,0.0
cat__date_added_2022-05-24,0.0
cat__date_added_2022-05-23,0.0
cat__date_added_2022-05-22,0.0
cat__date_added_2022-05-05,0.0
cat__date_added_2022-05-20,0.0
cat__date_added_2022-05-19,0.0
cat__date_added_2022-05-18,0.0
cat__date_added_2022-05-17,0.0
cat__date_added_2022-05-14,0.0
cat__date_added_2022-05-13,0.0
cat__date_added_2022-05-12,0.0
cat__date_added_2022-05-11,0.0
cat__date_added_2022-05-10,0.0
cat__date_added_2022-05-09,0.0
cat__date_added_2022-05-07,0.0
cat__date_added_2022-05-06,0.0
cat__date_added_2022-05-21,0.0
cat__date_added_2021-02-09,0.0
cat__date_added_2021-02-05,0.0
cat__date_added_2021-02-03,0.0
cat__date_added_2021-01-28,0.0
cat__date_added_2021-01-23,0.0
cat__date_added_2021-01-21,0.0
cat__date_added_2021-01-13,0.0
cat__date_added_2021-01-11,0.0
cat__date_added_2021-01-09,0.0
cat__date_added_2020-12-28,0.0
cat__date_added_2020-12-23,0.0
cat__date_added_2020-12-17,0.0
cat__date_added_2022-02-26,0.0
cat__date_added_2020-12-02,0.0
cat__date_added_2020-12-01,0.0
cat__date_added_2020-11-19,0.0
cat__date_added_2020-11-12,0.0
cat__date_added_2020-11-05,0.0
cat__date_added_2020-11-04,0.0
cat__date_added_2020-10-23,0.0
cat__date_added_2020-10-22,0.0
cat__date_added_2020-10-16,0.0
cat__date_added_2020-10-07,0.0
cat__date_added_2020-09-30,0.0
cat__date_added_2020-09-29,0.0
cat__date_added_2020-12-09,0.0
cat__date_added_2022-02-22,0.0
cat__date_added_2022-02-11,0.0
cat__date_added_2022-02-08,0.0
cat__date_added_2022-02-04,0.0
cat__date_added_2022-01-27,0.0
cat__date_added_2022-01-26,0.0
cat__date_added_2022-01-09,0.0
cat__date_added_2021-12-30,0.0
cat__date_added_2021-12-01,0.0
cat__date_added_2021-11-20,0.0
cat__date_added_2021-11-02,0.0
cat__date_added_2021-10-27,0.0
cat__date_added_2021-02-11,0.0
cat__date_added_2021-09-15,0.0
cat__date_added_2021-08-05,0.0
cat__date_added_2021-07-29,0.0
cat__date_added_2021-06-01,0.0
cat__date_added_2021-04-30,0.0
cat__date_added_2021-04-29,0.0
cat__date_added_2021-04-06,0.0
cat__date_added_2021-03-09,0.0
cat__date_added_2021-03-04,0.0
cat__date_added_2021-02-25,0.0
cat__date_added_2021-02-23,0.0
cat__date_added_2021-02-22,0.0
cat__date_added_2021-09-16,0.0
cat__date_added_2022-08-31,0.0
cat__date_added_2022-08-30,0.0
cat__date_added_2022-08-29,0.0
cat__date_added_2022-08-26,0.0
cat__date_added_2022-08-25,0.0
cat__date_added_2022-08-24,0.0
cat__date_added_2022-08-23,0.0
cat__date_added_2022-08-22,0.0
cat__date_added_2022-08-20,0.0
cat__date_added_2022-08-19,0.0
cat__date_added_2022-08-18,0.0
cat__month_name_June,0.0
cat__date_added_2022-08-16,0.0
cat__date_added_2022-08-15,0.0
cat__date_added_2022-08-14,0.0
cat__date_added_2022-08-13,0.0
cat__date_added_2022-08-12,0.0
cat__date_added_2022-08-11,0.0
cat__date_added_2022-08-10,0.0
cat__date_added_2022-08-09,0.0
cat__date_added_2022-08-08,0.0
cat__date_added_2022-08-05,0.0
cat__date_added_2022-08-04,0.0
cat__date_added_2022-08-03,0.0
cat__date_added_2022-08-17,0.0
cat__date_added_2022-10-04,0.0
cat__date_added_2022-10-02,0.0
cat__date_added_2022-09-30,0.0
cat__date_added_2022-09-29,0.0
cat__date_added_2022-09-28,0.0
cat__date_added_2022-09-27,0.0
cat__date_added_2022-09-24,0.0
cat__date_added_2022-09-23,0.0
cat__date_added_2022-09-22,0.0
cat__date_added_2022-09-21,0.0
cat__date_added_2022-09-19,0.0
cat__date_added_2022-09-17,0.0
cat__date_added_2022-09-01,0.0
cat__date_added_2022-09-15,0.0
cat__date_added_2022-09-14,0.0
cat__date_added_2022-09-13,0.0
cat__date_added_2022-09-12,0.0
cat__date_added_2022-09-11,0.0
cat__date_added_2022-09-10,0.0
cat__date_added_2022-09-09,0.0
cat__date_added_2022-09-08,0.0
cat__date_added_2022-09-07,0.0
cat__date_added_2022-09-06,0.0
cat__date_added_2022-09-05,0.0
cat__date_added_2022-09-02,0.0
cat__date_added_2022-09-16,0.0
cat__date_added_2022-06-30,0.0
cat__date_added_2022-06-29,0.0
cat__date_added_2022-06-28,0.0
cat__date_added_2022-06-27,0.0
cat__date_added_2022-06-26,0.0
cat__date_added_2022-06-25,0.0
cat__date_added_2022-06-24,0.0
cat__date_added_2022-06-23,0.0
cat__date_added_2022-06-22,0.0
cat__date_added_2022-06-21,0.0
cat__date_added_2022-06-20,0.0
cat__date_added_2022-06-19,0.0
cat__date_added_2022-08-02,0.0
cat__date_added_2022-06-17,0.0
cat__date_added_2022-06-16,0.0
cat__date_added_2022-06-15,0.0
cat__date_added_2022-06-14,0.0
cat__date_added_2022-06-13,0.0
cat__date_added_2022-06-11,0.0
cat__date_added_2022-06-10,0.0
cat__date_added_2022-06-09,0.0
cat__date_added_2022-06-08,0.0
cat__date_added_2022-06-07,0.0
cat__date_added_2022-06-06,0.0
cat__date_added_2022-06-05,0.0
cat__date_added_2022-06-18,0.0
cat__date_added_2022-08-01,0.0
cat__date_added_2022-07-30,0.0
cat__date_added_2022-07-29,0.0
cat__date_added_2022-07-28,0.0
cat__date_added_2022-07-27,0.0
cat__date_added_2022-07-26,0.0
cat__date_added_2022-07-25,0.0
cat__date_added_2022-07-22,0.0
cat__date_added_2022-07-21,0.0
cat__date_added_2022-07-20,0.0
cat__date_added_2022-07-19,0.0
cat__date_added_2022-07-18,0.0
cat__date_added_2022-07-01,0.0
cat__date_added_2022-07-15,0.0
cat__date_added_2022-07-14,0.0
cat__date_added_2022-07-13,0.0
cat__date_added_2022-07-12,0.0
cat__date_added_2022-07-11,0.0
cat__date_added_2022-07-08,0.0
cat__date_added_2022-07-07,0.0
cat__date_added_2022-07-06,0.0
cat__date_added_2022-07-05,0.0
cat__date_added_2022-07-04,0.0
cat__date_added_2022-07-03,0.0
cat__date_added_2022-07-02,0.0
cat__date_added_2022-07-16,0.0
cat__stage_series e,0.0
cat__stage_series d,0.0
cat__stage_series c,0.0
cat__stage_series b,0.0
cat__stage_series a,0.0
cat__stage_private equity,0.0
cat__stage_post-ipo,0.0
cat__stage_acquired,0.0
cat__month_name_March,0.0
cat__stage_UNKNOWN,0.0
cat__stage_Subsidiary,0.0
cat__date_added_2020-09-28,0.0
cat__stage_Series I,0.0
cat__stage_Series H,0.0
cat__stage_Series G,0.0
cat__stage_Series F,0.0
cat__stage_Series E,0.0
cat__stage_Series D,0.0
cat__stage_Series C,0.0
cat__month_name_May,0.0
cat__month_name_January,0.0
cat__stage_SERIES J,0.0
cat__stage_SERIES H,0.0
cat__stage_SERIES G,0.0
cat__month_name_July,0.0
cat__date_added_2020-04-10,0.0
cat__date_added_2020-04-09,0.0
cat__date_added_2020-04-08,0.0
cat__date_added_2020-04-07,0.0
cat__date_added_2020-04-06,0.0
cat__date_added_2020-04-05,0.0
cat__date_added_2020-04-04,0.0
cat__date_added_2020-04-03,0.0
cat__date_added_2020-04-02,0.0
cat__date_added_2020-04-01,0.0
cat__date_added_2020-03-31,0.0
cat__date_added_2020-03-30,0.0
cat__stage_series f,0.0
cat__date_added_2020-03-28,0.0
cat__date_added_2020-03-27,0.0
cat__date_added_2020-03-26,0.0
cat__date_added_2020-03-25,0.0
cat__date_added_2020-03-24,0.0
cat__date_added_2020-03-23,0.0
cat__date_added_2020-03-13,0.0
cat__stage_unknown,0.0
cat__stage_subsidiary,0.0
cat__stage_series i,0.0
